ID_zamowienia,Data_zakupu,ID_klienta,Kategoria,Produkt,Cena_jednostkowa,Ilosc,Kwota_zamowienia,Metoda_platnosci,Wojewodztwo
2879,2024-11-05,2372,Elektronika,Smartfon,912.98,2,1825.96,Przelew,Pomorskie
2880,2022-10-11,1329,Elektronika,Laptop,820.36,2,1640.72,BLIK,Opolskie
2881,2023-06-04,1443,Sport,Piłka,1556.87,4,6227.48,PayPal,Podlaskie
2882,2022-11-23,1598,AGD,Zmywarka,3673.77,3,11021.31,Przelew,Lubelskie
2883,2024-07-01,1392,Elektronika,Monitor,293.67,3,881.01,BLIK,Mazowieckie
2884,2024-07-24,1990,Moda,Koszulka,56.12,3,168.36,Przelew,Lubuskie
2885,2022-12-29,3027,Sport,Rolki,2362.75,2,4725.5,Karta,Małopolskie
2886,2024-05-11,2492,Elektronika,Monitor,1785.63,4,7142.52,BLIK,Świętokrzyskie
2887,2023-09-12,1261,Sport,Rakieta tenisowa,3504.85,1,3504.85,Karta,Małopolskie
2888,2024-03-27,1985,Elektronika,Słuchawki,2565.04,1,2565.04,Karta,Śląskie
2889,2024-09-21,4898,Książki,Podręcznik,1116.24,2,2232.48,PayPal,Opolskie
2890,2024-10-10,1235,AGD,Lodówka,3988.62,1,3988.62,BLIK,Podlaskie
2891,2025-06-22,4022,Elektronika,Laptop,557.37,1,557.37,Karta,Dolnośląskie
2892,2025-03-16,2836,Książki,Podręcznik,1968.84,1,1968.84,Przelew,Dolnośląskie
2893,2024-05-28,2321,Moda,Koszulka,1981.79,2,3963.58,Karta,Opolskie
2894,2023-01-30,2769,Elektronika,Słuchawki,4092.76,3,12278.28,BLIK,Pomorskie
2895,2024-09-21,1159,Sport,Rolki,1283.4,3,3850.2,Karta,Warmińsko-Mazurskie
2896,2025-06-02,4936,Moda,Buty,578.76,4,2315.04,PayPal,Dolnośląskie
2897,2025-03-27,3286,AGD,Odkurzacz,929.01,3,2787.03,BLIK,Pomorskie
2898,2023-08-30,1259,Elektronika,Laptop,2658.9,4,10635.6,Karta,Małopolskie
2899,2024-11-20,2176,Sport,Hantle,2987.79,4,11951.16,Przelew,Podlaskie
2900,2025-03-05,4747,Elektronika,Słuchawki,967.71,4,3870.84,BLIK,Lubelskie
2901,2022-10-17,2839,Moda,Buty,3971.34,3,11914.02,Przelew,Małopolskie
2902,2025-08-06,1062,AGD,Mikser,4957.71,3,14873.13,BLIK,Śląskie
2903,2023-02-26,3993,AGD,Mikser,4283.35,1,4283.35,Przelew,Kujawsko-Pomorskie
2904,2025-07-06,4275,Książki,Powieść,188.43,1,188.43,BLIK,Małopolskie
2905,2024-09-26,4944,Książki,Poradnik,1145.41,3,3436.23,PayPal,Opolskie
2906,2023-10-04,3977,Sport,Rower,2780.39,2,5560.78,BLIK,Opolskie
2907,2022-08-24,1530,Sport,Rolki,1009.71,4,4038.84,Przelew,Zachodniopomorskie
2908,2025-08-06,2758,Sport,Rakieta tenisowa,1048.93,1,1048.93,Przelew,Małopolskie
2909,2024-05-16,2347,AGD,Mikser,1301.56,4,5206.24,Przelew,Śląskie
2910,2025-05-13,2123,Moda,Spodnie,3361.28,3,10083.84,Przelew,Podlaskie
2911,2023-02-09,1331,Sport,Hantle,317.01,3,951.03,BLIK,Zachodniopomorskie
2912,2023-02-03,1041,Elektronika,Monitor,673.16,3,2019.48,Karta,Łódzkie
2913,2023-03-14,4348,Książki,Powieść,1886.76,3,5660.28,BLIK,Łódzkie
2914,2023-07-27,1719,Moda,Spodnie,2355.69,2,4711.38,BLIK,Śląskie
2915,2022-08-25,4251,Elektronika,Smartfon,1111.54,3,3334.62,Karta,Łódzkie
2916,2024-07-03,2079,Elektronika,Tablet,4501.47,2,9002.94,Karta,Mazowieckie
2917,2022-10-22,4944,Sport,Rower,3647.24,2,7294.48,Przelew,Łódzkie
2918,2024-07-12,2179,Książki,Album,3799.75,4,15199.0,PayPal,Podlaskie
2919,2025-07-20,1116,Sport,Piłka,1794.96,2,3589.92,BLIK,Lubuskie
2920,2023-02-14,1659,AGD,Mikser,1149.31,4,4597.24,BLIK,Opolskie
2921,2023-05-04,1794,Sport,Rower,3597.37,3,10792.11,Przelew,Opolskie
2922,2023-01-18,3882,Sport,Hantle,2970.37,4,11881.48,BLIK,Lubuskie
2923,2023-06-10,1979,Sport,Rakieta tenisowa,683.47,2,1366.94,BLIK,Świętokrzyskie
2924,2023-03-18,2320,Moda,Spodnie,126.52,2,253.04,Karta,Opolskie
2925,2023-07-26,3845,AGD,Kuchenka,4111.53,4,16446.12,Przelew,Łódzkie
2926,2025-03-09,1842,Elektronika,Smartfon,544.46,2,1088.92,Przelew,Podkarpackie
2927,2025-06-24,1293,Książki,Poradnik,305.97,1,305.97,Karta,Dolnośląskie
2928,2025-04-04,4214,Elektronika,Smartfon,1010.77,1,1010.77,Karta,Warmińsko-Mazurskie
2929,2025-07-24,4240,Książki,Poradnik,1249.31,3,3747.93,Przelew,Dolnośląskie
2930,2024-04-19,4339,Książki,Poradnik,1643.83,1,1643.83,PayPal,Zachodniopomorskie
2931,2025-01-21,1020,Sport,Piłka,567.1,1,567.1,PayPal,Podkarpackie
2932,2023-07-27,4683,Elektronika,Smartfon,1505.02,4,6020.08,BLIK,Podlaskie
2933,2025-04-11,1264,Moda,Kurtka,4991.55,2,9983.1,Przelew,Lubelskie
2934,2024-09-13,1527,Książki,Album,4242.66,3,12727.98,BLIK,Opolskie
2935,2025-07-29,4564,Moda,Czapka,3447.66,1,3447.66,Przelew,Lubelskie
2936,2023-10-26,1445,AGD,Kuchenka,3226.83,4,12907.32,BLIK,Lubuskie
2937,2025-04-09,1027,AGD,Lodówka,3379.91,4,13519.64,PayPal,Pomorskie
2938,2023-09-13,1983,Moda,Koszulka,2808.62,1,2808.62,PayPal,Dolnośląskie
2939,2023-11-20,3326,Książki,Album,1982.78,4,7931.12,Przelew,Warmińsko-Mazurskie
2940,2024-06-12,2229,AGD,Mikser,917.63,4,3670.52,BLIK,Podlaskie
2941,2025-02-12,2430,Moda,Buty,2701.77,2,5403.54,Karta,Zachodniopomorskie
2942,2024-03-25,2672,Książki,Podręcznik,836.92,3,2510.76,Przelew,Świętokrzyskie
2943,2023-11-20,1857,Elektronika,Laptop,4861.85,2,9723.7,BLIK,Lubuskie
2944,2022-09-03,1842,Książki,Powieść,4428.79,2,8857.58,Karta,Małopolskie
2945,2024-06-09,3582,AGD,Lodówka,1520.29,2,3040.58,BLIK,Dolnośląskie
2946,2023-09-16,2179,Książki,Komiks,4318.39,1,4318.39,Karta,Świętokrzyskie
2947,2025-06-19,1381,Moda,Spodnie,446.61,2,893.22,Karta,Pomorskie
2948,2024-05-22,4296,Książki,Album,383.46,4,1533.84,Przelew,Opolskie
2949,2023-06-04,3319,Moda,Koszulka,2481.49,2,4962.98,Przelew,Świętokrzyskie
2950,2025-03-28,2381,Sport,Rakieta tenisowa,1571.25,3,4713.75,PayPal,Dolnośląskie
2951,2023-11-24,4025,AGD,Odkurzacz,4531.23,3,13593.69,PayPal,Podlaskie
2952,2023-11-24,1867,Elektronika,Słuchawki,1123.89,2,2247.78,PayPal,Pomorskie
2953,2024-03-11,1813,Książki,Powieść,1714.32,1,1714.32,Przelew,Świętokrzyskie
2954,2024-12-31,3421,AGD,Mikser,3625.56,1,3625.56,PayPal,Opolskie
2955,2023-07-30,2502,Moda,Buty,1375.79,1,1375.79,Karta,Zachodniopomorskie
2956,2024-03-03,4775,Elektronika,Laptop,1833.51,4,7334.04,Karta,Dolnośląskie
2957,2024-01-06,4553,Sport,Hantle,412.33,4,1649.32,Przelew,Lubelskie
2958,2023-05-18,2969,Elektronika,Tablet,979.92,3,2939.76,BLIK,Lubuskie
2959,2023-07-22,4854,Elektronika,Tablet,936.06,3,2808.18,Karta,Mazowieckie
2960,2025-08-15,4831,Książki,Powieść,725.18,1,725.18,BLIK,Lubelskie
2961,2025-07-23,3572,Książki,Podręcznik,3545.66,1,3545.66,Karta,Podkarpackie
2962,2023-08-10,2818,Moda,Spodnie,1298.55,1,1298.55,Przelew,Małopolskie
2963,2023-05-15,3482,Książki,Powieść,554.62,4,2218.48,Karta,Małopolskie
2964,2024-01-15,1693,AGD,Odkurzacz,1094.12,4,4376.48,BLIK,Małopolskie
2965,2023-07-28,2434,Elektronika,Smartfon,3551.44,1,3551.44,Karta,Pomorskie
2966,2023-11-27,2688,AGD,Mikser,1269.0,4,5076.0,PayPal,Kujawsko-Pomorskie
2967,2024-01-12,2011,Moda,Kurtka,1013.3,4,4053.2,BLIK,Świętokrzyskie
2968,2022-11-03,2560,Moda,Spodnie,2982.38,1,2982.38,PayPal,Lubelskie
2969,2022-10-21,1564,Sport,Piłka,653.48,2,1306.96,PayPal,Opolskie
2970,2025-05-12,4137,Moda,Kurtka,4032.7,3,12098.1,PayPal,Śląskie
2971,2022-08-29,3738,Elektronika,Laptop,1309.81,2,2619.62,Karta,Małopolskie
2972,2023-06-22,3395,Sport,Piłka,3199.51,4,12798.04,Karta,Warmińsko-Mazurskie
2973,2024-09-13,4189,Moda,Kurtka,730.13,3,2190.39,PayPal,Łódzkie
2974,2023-06-09,4152,Sport,Piłka,2594.41,1,2594.41,BLIK,Mazowieckie
2975,2024-02-21,3520,Elektronika,Laptop,595.75,3,1787.25,PayPal,Śląskie
2976,2025-01-15,1078,Elektronika,Tablet,658.11,3,1974.33,Karta,Małopolskie
2977,2022-09-01,3671,AGD,Zmywarka,3500.95,1,3500.95,PayPal,Śląskie
2978,2022-09-13,2144,Elektronika,Słuchawki,2925.41,2,5850.82,Karta,Łódzkie
2979,2023-12-17,3215,AGD,Mikser,4349.91,1,4349.91,Przelew,Małopolskie
2980,2025-06-04,4774,Sport,Hantle,4075.19,1,4075.19,Karta,Dolnośląskie
2981,2024-02-08,4292,Moda,Buty,3624.5,1,3624.5,Karta,Podlaskie
2982,2024-03-17,1716,Moda,Buty,3097.85,3,9293.55,BLIK,Dolnośląskie
2983,2025-05-05,2386,Książki,Powieść,3279.21,3,9837.63,Karta,Pomorskie
2984,2024-09-23,2663,Sport,Piłka,4538.09,3,13614.27,PayPal,Lubelskie
2985,2022-09-30,4739,AGD,Kuchenka,714.4,2,1428.8,Przelew,Łódzkie
2986,2024-12-20,1272,Książki,Komiks,4596.52,4,18386.08,BLIK,Kujawsko-Pomorskie
2987,2023-06-02,2244,Moda,Kurtka,3420.53,2,6841.06,Karta,Świętokrzyskie
2988,2025-06-25,2743,AGD,Mikser,4656.52,2,9313.04,Karta,Śląskie
2989,2023-06-07,3024,AGD,Lodówka,4816.31,3,14448.93,PayPal,Zachodniopomorskie
2990,2023-06-30,4804,AGD,Lodówka,3100.61,1,3100.61,PayPal,Podlaskie
2991,2024-08-22,3471,AGD,Lodówka,2591.32,3,7773.96,BLIK,Śląskie
2992,2024-04-17,4839,Elektronika,Tablet,713.2,3,2139.6,PayPal,Mazowieckie
2993,2023-10-01,3448,AGD,Mikser,3737.9,4,14951.6,BLIK,Pomorskie
2994,2024-03-27,1661,Książki,Podręcznik,2245.23,4,8980.92,Przelew,Małopolskie
2995,2024-10-23,1991,Elektronika,Laptop,3137.86,2,6275.72,Karta,Warmińsko-Mazurskie
2996,2023-01-17,2037,Książki,Album,4161.22,2,8322.44,BLIK,Łódzkie
2997,2024-10-09,2889,Elektronika,Laptop,4902.0,3,14706.0,Przelew,Dolnośląskie
2998,2025-06-10,2105,AGD,Mikser,1443.92,1,1443.92,Karta,Opolskie
2999,2022-09-28,2804,Książki,Poradnik,4745.01,1,4745.01,BLIK,Pomorskie
3000,2023-08-27,4633,Moda,Czapka,408.99,4,1635.96,Przelew,Podkarpackie
3001,2024-06-21,1571,Elektronika,Tablet,3520.44,3,10561.32,Karta,Pomorskie
3002,2023-06-23,4540,Książki,Powieść,4587.53,3,13762.59,Karta,Pomorskie
3003,2024-11-20,1032,Elektronika,Laptop,2542.35,3,7627.05,PayPal,Kujawsko-Pomorskie
3004,2023-09-04,3505,Moda,Kurtka,3850.77,1,3850.77,PayPal,Warmińsko-Mazurskie
3005,2022-11-08,1219,AGD,Odkurzacz,3432.25,2,6864.5,Przelew,Opolskie
3006,2025-02-20,1921,Moda,Kurtka,3803.84,3,11411.52,BLIK,Lubelskie
3007,2025-05-07,2118,Elektronika,Słuchawki,65.84,3,197.52,BLIK,Śląskie
3008,2024-01-12,2106,Książki,Komiks,3460.96,3,10382.88,Przelew,Warmińsko-Mazurskie
3009,2024-11-12,3651,Elektronika,Słuchawki,2884.17,1,2884.17,BLIK,Śląskie
3010,2023-05-14,4651,Sport,Rakieta tenisowa,4312.85,4,17251.4,Karta,Małopolskie
3011,2024-07-18,3879,Moda,Koszulka,2006.21,4,8024.84,BLIK,Podlaskie
3012,2022-10-18,4367,AGD,Odkurzacz,3266.83,3,9800.49,BLIK,Mazowieckie
3013,2024-08-20,1660,Książki,Powieść,4003.74,2,8007.48,Karta,Warmińsko-Mazurskie
3014,2023-03-13,4497,Moda,Koszulka,3476.06,1,3476.06,Przelew,Kujawsko-Pomorskie
3015,2024-07-25,2637,AGD,Lodówka,763.32,2,1526.64,Karta,Pomorskie
3016,2023-04-13,4993,Książki,Poradnik,1099.45,4,4397.8,Karta,Podlaskie
3017,2023-10-28,3946,Elektronika,Tablet,3036.15,2,6072.3,Karta,Kujawsko-Pomorskie
3018,2023-11-10,2263,AGD,Lodówka,970.06,1,970.06,Karta,Lubelskie
3019,2023-11-30,4177,Elektronika,Monitor,4319.46,2,8638.92,BLIK,Pomorskie
3020,2024-01-17,3712,Elektronika,Smartfon,2171.87,2,4343.74,BLIK,Opolskie
3021,2023-08-23,4621,Elektronika,Tablet,1702.51,1,1702.51,PayPal,Mazowieckie
3022,2024-11-03,2632,Książki,Powieść,1934.36,1,1934.36,Karta,Łódzkie
3023,2023-09-18,3871,Książki,Podręcznik,4116.23,1,4116.23,BLIK,Łódzkie
3024,2024-07-15,1627,Moda,Spodnie,4458.89,3,13376.67,Przelew,Dolnośląskie
3025,2023-07-10,2384,Książki,Poradnik,1513.57,3,4540.71,Przelew,Mazowieckie
3026,2023-03-20,1148,Książki,Album,4325.16,3,12975.48,PayPal,Małopolskie
3027,2023-08-14,2939,Elektronika,Monitor,2972.91,3,8918.73,Przelew,Małopolskie
3028,2025-06-13,1722,Sport,Piłka,4007.11,3,12021.33,BLIK,Podlaskie
3029,2022-10-01,4660,Moda,Kurtka,2285.58,1,2285.58,PayPal,Zachodniopomorskie
3030,2024-05-12,3135,Elektronika,Smartfon,225.71,4,902.84,Karta,Małopolskie
3031,2022-12-09,4391,Sport,Hantle,2635.8,1,2635.8,PayPal,Mazowieckie
3032,2023-05-22,4311,Elektronika,Monitor,2042.05,1,2042.05,BLIK,Podkarpackie
3033,2024-07-16,2366,Sport,Rower,3919.26,2,7838.52,Karta,Małopolskie
3034,2023-09-06,1148,AGD,Lodówka,4088.58,2,8177.16,PayPal,Opolskie
3035,2023-11-30,1165,Sport,Rakieta tenisowa,950.81,2,1901.62,Karta,Lubelskie
3036,2024-05-22,1650,AGD,Zmywarka,1770.61,1,1770.61,Karta,Lubelskie
3037,2023-09-14,1802,Moda,Koszulka,3319.23,4,13276.92,Karta,Warmińsko-Mazurskie
3038,2023-11-01,1088,Sport,Rolki,3651.59,2,7303.18,Karta,Warmińsko-Mazurskie
3039,2024-08-11,1277,Książki,Podręcznik,1414.34,1,1414.34,Karta,Świętokrzyskie
3040,2024-03-29,3383,Elektronika,Laptop,3530.02,2,7060.04,BLIK,Lubelskie
3041,2023-12-09,4461,Sport,Hantle,1760.14,2,3520.28,BLIK,Pomorskie
3042,2023-01-26,1719,AGD,Mikser,2566.4,2,5132.8,Przelew,Opolskie
3043,2023-09-06,4870,Książki,Komiks,2337.89,4,9351.56,Przelew,Kujawsko-Pomorskie
3044,2024-08-30,2801,AGD,Lodówka,864.21,4,3456.84,Przelew,Kujawsko-Pomorskie
3045,2024-04-16,4090,AGD,Odkurzacz,3345.62,3,10036.86,Karta,Warmińsko-Mazurskie
3046,2023-01-02,2681,Sport,Rakieta tenisowa,3568.77,1,3568.77,Karta,Małopolskie
3047,2023-12-06,3340,AGD,Mikser,1567.3,2,3134.6,PayPal,Dolnośląskie
3048,2024-10-05,3597,Książki,Album,171.5,3,514.5,Przelew,Kujawsko-Pomorskie
3049,2024-10-03,3008,Sport,Rower,4383.96,1,4383.96,BLIK,Pomorskie
3050,2025-02-23,2253,Elektronika,Monitor,3019.18,4,12076.72,Karta,Świętokrzyskie
3051,2024-01-15,1419,Moda,Kurtka,2305.4,3,6916.2,Karta,Podkarpackie
3052,2023-01-26,3329,Elektronika,Tablet,660.27,2,1320.54,PayPal,Opolskie
3053,2024-01-17,3915,AGD,Odkurzacz,366.57,1,366.57,BLIK,Mazowieckie
3054,2023-04-15,1528,Książki,Podręcznik,1126.59,3,3379.77,PayPal,Świętokrzyskie
3055,2024-04-16,2389,Moda,Kurtka,1297.73,3,3893.19,Przelew,Zachodniopomorskie
3056,2023-02-08,1874,Książki,Powieść,213.25,2,426.5,PayPal,Lubelskie
3057,2023-06-01,2898,Elektronika,Monitor,4474.0,3,13422.0,BLIK,Świętokrzyskie
3058,2023-03-10,3556,AGD,Odkurzacz,3150.59,3,9451.77,PayPal,Mazowieckie
3059,2024-05-17,2186,Książki,Album,4194.69,3,12584.07,BLIK,Opolskie
3060,2022-08-24,3160,Elektronika,Tablet,2598.35,2,5196.7,Karta,Lubelskie
3061,2025-04-13,3212,AGD,Zmywarka,3530.39,3,10591.17,BLIK,Lubelskie
3062,2024-10-20,3313,Elektronika,Tablet,2921.96,4,11687.84,Przelew,Dolnośląskie
3063,2023-10-27,3821,Książki,Album,4444.39,4,17777.56,PayPal,Kujawsko-Pomorskie
3064,2022-11-02,2085,AGD,Kuchenka,220.42,3,661.26,Przelew,Podlaskie
3065,2023-07-27,2081,Elektronika,Monitor,504.33,3,1512.99,Karta,Zachodniopomorskie
3066,2024-07-04,2523,Sport,Hantle,1512.46,4,6049.84,BLIK,Lubuskie
3067,2023-01-08,3758,Moda,Spodnie,4162.69,1,4162.69,PayPal,Łódzkie
3068,2023-11-02,3162,AGD,Lodówka,4149.85,4,16599.4,Przelew,Opolskie
3069,2023-08-28,1415,AGD,Odkurzacz,1805.94,1,1805.94,BLIK,Kujawsko-Pomorskie
3070,2025-05-03,3048,Sport,Rakieta tenisowa,875.74,3,2627.22,Karta,Podkarpackie
3071,2024-03-09,1976,AGD,Odkurzacz,3993.7,1,3993.7,PayPal,Podkarpackie
3072,2025-08-19,1481,AGD,Mikser,714.54,4,2858.16,BLIK,Dolnośląskie
3073,2022-12-09,2003,AGD,Mikser,4890.32,1,4890.32,Przelew,Śląskie
3074,2025-04-22,3927,Moda,Koszulka,3905.53,3,11716.59,BLIK,Mazowieckie
3075,2023-07-14,4380,Książki,Poradnik,2516.14,2,5032.28,Przelew,Śląskie
3076,2023-07-01,4340,Elektronika,Laptop,923.0,3,2769.0,Karta,Dolnośląskie
3077,2023-04-25,4787,AGD,Lodówka,4429.33,3,13287.99,Karta,Pomorskie
3078,2024-02-05,4030,Elektronika,Laptop,2201.4,4,8805.6,Przelew,Świętokrzyskie
3079,2024-02-29,1073,Sport,Hantle,263.23,2,526.46,PayPal,Zachodniopomorskie
3080,2023-10-13,2692,Książki,Album,130.22,2,260.44,PayPal,Łódzkie
3081,2025-06-05,3711,AGD,Mikser,2066.0,4,8264.0,BLIK,Łódzkie
3082,2024-06-01,2406,Moda,Buty,3322.01,4,13288.04,Karta,Mazowieckie
3083,2024-06-27,2241,AGD,Mikser,207.11,4,828.44,Przelew,Świętokrzyskie
3084,2025-02-24,3787,Sport,Hantle,4726.49,1,4726.49,PayPal,Podlaskie
3085,2025-07-14,4388,Sport,Rower,2129.15,3,6387.45,PayPal,Warmińsko-Mazurskie
3086,2023-05-08,4264,Moda,Buty,297.09,4,1188.36,Przelew,Pomorskie
3087,2024-05-12,2593,Moda,Kurtka,2229.68,3,6689.04,Przelew,Warmińsko-Mazurskie
3088,2025-05-11,4619,Elektronika,Tablet,3046.23,4,12184.92,BLIK,Lubelskie
3089,2024-12-30,1222,Elektronika,Tablet,4946.5,3,14839.5,PayPal,Pomorskie
3090,2023-06-21,2701,Książki,Poradnik,3807.3,3,11421.9,BLIK,Podlaskie
3091,2023-09-09,1915,Książki,Komiks,3929.3,3,11787.9,Karta,Kujawsko-Pomorskie
3092,2024-11-13,2156,Elektronika,Tablet,2938.88,3,8816.64,Przelew,Podlaskie
3093,2025-02-26,4880,Elektronika,Tablet,4603.47,2,9206.94,Przelew,Lubelskie
3094,2023-07-29,2787,AGD,Kuchenka,4171.37,3,12514.11,Przelew,Podkarpackie
3095,2024-11-27,3599,Elektronika,Słuchawki,2642.91,4,10571.64,Karta,Podkarpackie
3096,2023-10-15,3621,Sport,Rakieta tenisowa,210.0,1,210.0,Karta,Małopolskie
3097,2024-05-31,1209,Sport,Rower,1325.41,3,3976.23,PayPal,Kujawsko-Pomorskie
3098,2023-04-26,1790,Sport,Rolki,568.09,1,568.09,Karta,Pomorskie
3099,2025-07-12,1149,AGD,Mikser,432.37,1,432.37,Przelew,Podlaskie
3100,2025-05-30,4433,Elektronika,Smartfon,2700.93,1,2700.93,BLIK,Podlaskie
3101,2023-12-23,1818,Książki,Podręcznik,64.15,1,64.15,BLIK,Lubuskie
3102,2022-09-22,4494,Książki,Komiks,4488.54,4,17954.16,Przelew,Świętokrzyskie
3103,2025-05-08,2566,Elektronika,Laptop,871.11,3,2613.33,Przelew,Małopolskie
3104,2023-12-26,1780,AGD,Mikser,4022.73,3,12068.19,PayPal,Warmińsko-Mazurskie
3105,2024-11-26,1847,Moda,Czapka,1383.63,3,4150.89,BLIK,Dolnośląskie
3106,2022-10-23,3074,AGD,Mikser,863.94,2,1727.88,Przelew,Warmińsko-Mazurskie
3107,2024-11-30,2928,Sport,Rakieta tenisowa,2066.49,1,2066.49,PayPal,Świętokrzyskie
3108,2024-02-07,4169,Moda,Czapka,4999.47,4,19997.88,Karta,Łódzkie
3109,2023-01-21,3180,Książki,Komiks,4927.48,1,4927.48,Przelew,Zachodniopomorskie
3110,2024-12-15,3642,Książki,Poradnik,197.98,2,395.96,Przelew,Dolnośląskie
3111,2024-05-02,1770,Moda,Kurtka,4314.01,2,8628.02,BLIK,Zachodniopomorskie
3112,2023-07-15,3747,Moda,Spodnie,4867.43,3,14602.29,PayPal,Pomorskie
3113,2024-10-07,3739,Elektronika,Laptop,1910.36,3,5731.08,Przelew,Śląskie
3114,2024-03-08,4168,Książki,Poradnik,4560.75,1,4560.75,Karta,Świętokrzyskie
3115,2023-09-23,3917,Książki,Podręcznik,4352.84,4,17411.36,PayPal,Małopolskie
3116,2022-10-09,4032,AGD,Odkurzacz,3584.06,1,3584.06,BLIK,Śląskie
3117,2024-11-26,4968,Sport,Rower,4513.06,3,13539.18,Przelew,Warmińsko-Mazurskie
3118,2022-10-24,4462,Elektronika,Słuchawki,2352.68,2,4705.36,Przelew,Dolnośląskie
3119,2024-11-28,3736,AGD,Mikser,3160.43,1,3160.43,Przelew,Lubelskie
3120,2024-04-06,3907,Elektronika,Laptop,1904.21,4,7616.84,Karta,Opolskie
3121,2022-10-23,2685,AGD,Zmywarka,4692.92,1,4692.92,BLIK,Pomorskie
3122,2023-07-19,1180,Sport,Hantle,1886.03,1,1886.03,Karta,Lubelskie
3123,2023-06-28,2781,Sport,Rakieta tenisowa,2920.16,4,11680.64,Przelew,Opolskie
3124,2023-02-03,4375,Książki,Album,2212.99,1,2212.99,BLIK,Warmińsko-Mazurskie
3125,2023-04-03,4720,Elektronika,Tablet,772.79,2,1545.58,Karta,Pomorskie
3126,2023-03-17,3182,Elektronika,Słuchawki,1658.73,2,3317.46,BLIK,Świętokrzyskie
3127,2025-08-13,2466,Moda,Buty,2633.89,2,5267.78,BLIK,Dolnośląskie
3128,2024-10-10,3156,AGD,Kuchenka,4562.76,2,9125.52,Karta,Warmińsko-Mazurskie
3129,2022-10-16,3933,Sport,Rower,2862.26,4,11449.04,BLIK,Łódzkie
3130,2024-12-02,1622,Elektronika,Słuchawki,4246.17,3,12738.51,BLIK,Kujawsko-Pomorskie
3131,2024-06-24,1488,Moda,Spodnie,4925.47,3,14776.41,PayPal,Kujawsko-Pomorskie
3132,2025-07-18,2957,Elektronika,Monitor,4421.26,1,4421.26,Przelew,Lubuskie
3133,2024-02-03,1844,Elektronika,Słuchawki,670.32,2,1340.64,BLIK,Świętokrzyskie
3134,2023-01-09,3576,AGD,Lodówka,4952.2,4,19808.8,Przelew,Świętokrzyskie
3135,2024-05-14,2464,Moda,Koszulka,2963.11,2,5926.22,PayPal,Opolskie
3136,2024-06-20,1610,Książki,Komiks,4382.67,3,13148.01,Przelew,Dolnośląskie
3137,2023-01-09,3140,Sport,Rower,601.43,1,601.43,PayPal,Świętokrzyskie
3138,2025-01-13,1584,AGD,Mikser,1282.68,4,5130.72,Przelew,Mazowieckie
3139,2022-11-16,2291,AGD,Lodówka,4209.72,2,8419.44,PayPal,Lubuskie
3140,2022-09-30,4065,Sport,Rolki,4428.44,3,13285.32,PayPal,Zachodniopomorskie
3141,2024-03-10,4102,Książki,Podręcznik,2946.03,1,2946.03,Karta,Lubuskie
3142,2024-10-26,1189,AGD,Zmywarka,1640.82,4,6563.28,Karta,Kujawsko-Pomorskie
3143,2023-12-14,1805,AGD,Zmywarka,616.81,4,2467.24,PayPal,Warmińsko-Mazurskie
3144,2024-12-06,2292,Książki,Podręcznik,3021.11,4,12084.44,Przelew,Łódzkie
3145,2023-04-06,3839,Moda,Buty,1240.86,1,1240.86,Karta,Podlaskie
3146,2022-09-24,2909,Moda,Buty,3096.94,2,6193.88,PayPal,Pomorskie
3147,2022-10-20,1670,Książki,Komiks,3210.3,2,6420.6,Karta,Warmińsko-Mazurskie
3148,2023-01-27,1333,Elektronika,Monitor,2389.45,1,2389.45,PayPal,Opolskie
3149,2023-09-17,2753,Sport,Rolki,2431.58,4,9726.32,Karta,Mazowieckie
3150,2025-03-07,1453,AGD,Kuchenka,1374.5,3,4123.5,BLIK,Podlaskie
3151,2023-05-18,3130,AGD,Mikser,2774.13,2,5548.26,Przelew,Małopolskie
3152,2024-03-07,2788,Moda,Spodnie,4380.75,4,17523.0,Karta,Warmińsko-Mazurskie
3153,2022-09-25,4246,Moda,Spodnie,202.81,2,405.62,BLIK,Podkarpackie
3154,2023-09-04,4786,Sport,Piłka,4365.15,2,8730.3,BLIK,Podlaskie
3155,2025-01-21,3765,Elektronika,Tablet,568.96,2,1137.92,Przelew,Łódzkie
3156,2023-04-26,3945,AGD,Kuchenka,3384.63,4,13538.52,Przelew,Śląskie
3157,2025-01-15,4204,AGD,Kuchenka,3294.32,3,9882.96,PayPal,Świętokrzyskie
3158,2022-10-19,3605,Książki,Album,1927.18,2,3854.36,PayPal,Dolnośląskie
3159,2024-01-19,2608,Moda,Kurtka,79.81,2,159.62,BLIK,Świętokrzyskie
3160,2022-08-24,4603,Książki,Powieść,2539.91,2,5079.82,Karta,Opolskie
3161,2025-02-06,1618,Moda,Kurtka,299.03,2,598.06,Karta,Zachodniopomorskie
3162,2023-10-15,3349,AGD,Zmywarka,3131.62,4,12526.48,Karta,Mazowieckie
3163,2024-02-12,4262,AGD,Lodówka,3969.45,1,3969.45,Karta,Podlaskie
3164,2022-09-14,2203,Moda,Koszulka,4579.27,1,4579.27,BLIK,Kujawsko-Pomorskie
3165,2024-11-22,2268,Moda,Spodnie,2683.69,2,5367.38,BLIK,Pomorskie
3166,2023-01-15,1646,Książki,Powieść,3390.15,3,10170.45,BLIK,Pomorskie
3167,2025-01-21,1783,Moda,Spodnie,4457.43,1,4457.43,Karta,Podlaskie
